unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period,latest_unit_market_activations,latest_unit_activations,latest_market_activations,latest_product_share_in_market,latest_market_contribution_to_product,historical_product_share_in_market,historical_market_contribution_to_product,blended_product_share_in_market,blended_market_contribution_to_product,latest_activations,historical_activations,periods_observed,support_sufficient,low_support_pair,normalized_latest_activations,normalized_total_activations,normalized_periods_observed,normalized_market_activations,support_score,confidence_level,normalized_blended_product_share_in_market,normalized_blended_market_contribution_to_product,normalized_momentum_score,normalized_trend_score,recommendation_score,market_share_p25,market_share_median,market_share_p75,product_contribution_p80,recommendation_label,include_in_primary_recommendations,review_reason
MO4412,Subcontractors,2026,2,28,293,353,0.09556313993174062,0.07932011331444759,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,63.0,0.07102593010146561,0.1065989847715736,-0.5555555555555556,0.008294183212981976,-0.011035844839832984,212.0,0.07207704663628842,0.10775275852816098,45.5,60.5,0.7520661157024794,-0.2479338842975206,-0.07423580786026196,-0.17845465372261715,10,563,5542,8670,2026-04-01,True,28,293,353,0.07932011331444759,0.09556313993174062,0.0649365628604383,0.1015878744135691,0.07428587065554433,0.09767179700038059,28,563,10,True,False,0.2125984251968504,0.18298291721419185,1.0,0.6032315978456014,0.398776629628425,Medium,0.19488175737658459,0.1445435659229909,0.19543422300501292,0.274288703741382,0.22741988500404717,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.13654530775228074,Declining Product,True,No review flag
MO7414,Subcontractors,2026,2,3,7,353,0.42857142857142855,0.0084985835694051,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,2.0,0.002254791431792559,0.07692307692307693,0.5,0.006243792137612541,0.3516483516483516,12.0,0.004564758871677421,0.18086080586080586,2.5,3.5,0.7142857142857143,-0.2857142857142857,1.4,0.1,7,17,176,6052,2026-04-01,True,3,7,353,0.0084985835694051,0.42857142857142855,0.0028089887640449437,0.09659090909090909,0.0065072253875290455,0.31237824675324677,3,17,7,False,True,0.015748031496062992,0.0036136662286465177,0.5714285714285714,0.6032315978456014,0.18138546827392277,Low,0.006790316927223545,0.471546282550834,0.18149882903981268,0.4321022684846403,0.22466927791008084,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.3550941558441559,Low Priority,False,Below minimum support thresholds; Low confidence
MO5010,Subcontractors,2026,2,13,97,353,0.13402061855670103,0.036827195467422094,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,22.0,0.02480270574971815,0.09282700421940929,-0.40909090909090906,0.012024489717703944,0.04119361433729174,68.0,0.024768737131339803,0.10293784287741158,17.5,16.5,1.0606060606060606,0.06060606060606055,-0.3398058252427184,-0.09955869373345105,10,218,1910,8670,2026-04-01,True,13,97,353,0.036827195467422094,0.13402061855670103,0.0251441753171857,0.11413612565445026,0.03273813841483936,0.12706104604091326,13,218,10,True,False,0.09448818897637795,0.06964520367936924,1.0,0.6032315978456014,0.3177698472140717,Low,0.07958330646100771,0.1893040483722524,0.30923994038748137,0.3190028161588915,0.21909968919619355,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.12706104604091326,High Dependency Risk,False,Low confidence
MO3610,Subcontractors,2026,2,27,263,353,0.10266159695817491,0.0764872521246459,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,53.0,0.05975197294250282,0.11064718162839249,-0.49056603773584906,0.016735279182143077,-0.00798558467021758,212.0,0.07158142699797972,0.12139719566632168,40.0,66.0,0.6060606060606061,-0.3939393939393939,-0.009345794392523366,-0.24010195412064567,10,534,4825,8670,2026-04-01,True,27,263,353,0.0764872521246459,0.10266159695817491,0.061591695501730104,0.11067357512953369,0.07127380730662537,0.10546578931815048,27,534,10,True,False,0.2047244094488189,0.17345597897503284,1.0,0.6032315978456014,0.39268629573290825,Medium,0.18652302828451398,0.15641399023591152,0.1415797317436662,0.23935023134543235,0.21036113194302083,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.11896421127287773,Declining Product,True,No review flag
20X,Subcontractors,2026,2,14,62,353,0.22580645161290322,0.039660056657223795,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,30.0,0.033821871476888386,0.19736842105263158,-0.5333333333333333,0.005838185180335409,0.028438030560271638,137.0,0.04459559245369092,0.23349749428761063,22.0,46.5,0.4731182795698925,-0.5268817204301075,-0.3349514563106796,-0.45010961478233635,10,528,2142,8670,2026-04-01,True,14,62,353,0.039660056657223795,0.22580645161290322,0.06089965397923876,0.24649859943977592,0.04709391571992903,0.23304870335230868,14,528,10,True,False,0.10236220472440945,0.17148488830486203,1.0,0.6032315978456014,0.3561696423448052,Medium,0.11942179572864119,0.3507256167962094,0.09254362771020626,0.12032884991279004,0.19595516145851477,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.17380877082015603,Declining Product,True,No review flag
MO248,Subcontractors,2026,2,11,88,353,0.125,0.031161473087818695,24x8 Mobile Office (20x8 Box),24x8 Mobile Office (20x8 Box),"Small Mobile Office - Open Space
(up to 192 SF) - MO248 or similar",Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,35.0,0.03945885005636979,0.14957264957264957,-0.6857142857142857,-0.008297376968551092,-0.02457264957264957,107.0,0.03509033441781518,0.14070010237473668,23.0,30.5,0.7540983606557377,-0.24590163934426235,0.16304347826086962,-0.08232359230220955,10,257,2294,8670,2026-04-01,True,11,88,353,0.031161473087818695,0.125,0.02964244521337947,0.11203138622493461,0.030629813331764965,0.12046098517872711,11,257,10,True,False,0.07874015748031496,0.08245729303547963,1.0,0.6032315978456014,0.31674226746508827,Low,0.07373252705633115,0.1792520083225558,0.19618382155334588,0.32877077212304395,0.19403388003029953,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.12824215344376635,Declining Product,False,Low confidence
HQ208,Subcontractors,2026,2,2,24,353,0.08333333333333333,0.0056657223796034,20x8 HQ Ground Level Office,HQ Ground Level Office - 20' x 8',Small HQ Ground Level Office+ (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,6.0,0.006764374295377677,0.17142857142857143,-0.6666666666666667,-0.0010986519157742776,-0.0880952380952381,12.0,0.004282829690268193,0.08134920634920634,4.0,2.0,1.1,1.0,-0.4782608695652174,0.1,10,45,845,8670,2026-04-01,True,2,24,353,0.0056657223796034,0.08333333333333333,0.005190311418685121,0.05325443786982249,0.005499328543282002,0.07280571992110454,2,45,10,False,True,0.007874015748031496,0.012812089356110381,1.0,0.6032315978456014,0.2675632965710098,Low,0.003993318425569325,0.10667197535754695,0.32377049180327877,0.4321022684846403,0.19223632371818344,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.18237200475740722,Insufficient Data,False,Insufficient current observation history; Low confidence
MO5012,Subcontractors,2026,2,8,81,353,0.09876543209876543,0.0226628895184136,50x12 Mobile Office or Similar,50x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 672 SF) - MO5012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,22.0,0.02480270574971815,0.13496932515337423,-0.6363636363636364,-0.002139816231304551,-0.036203893054608804,67.0,0.022288106031150244,0.1280946964740421,15.0,18.5,0.8108108108108109,-0.18918918918918914,0.1964285714285714,-0.03494208494208491,10,148,1532,8670,2026-04-01,True,8,81,353,0.0226628895184136,0.09876543209876543,0.01707035755478662,0.09660574412532637,0.020705503331144154,0.09800954130806176,8,148,10,True,False,0.05511811023622047,0.04664914586070959,1.0,0.6032315978456014,0.2959416994184857,Low,0.04619173222189012,0.1450579580442544,0.21710234824988928,0.3556241375793055,0.18402445647506444,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.15432501692292816,Declining Product,False,Low confidence
18W,Subcontractors,2026,2,6,35,353,0.17142857142857143,0.0169971671388102,OFFICE-STEEL-18'X10'-OPEN BAY,Ground Level Office - 18' x 10',Small Ground Level Office (180 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,15.0,0.016910935738444193,0.14423076923076922,-0.6,8.623140036600682e-05,0.027197802197802212,47.0,0.01563792771562778,0.15006348381348383,10.5,13.0,0.8076923076923077,-0.1923076923076923,-0.3380281690140845,-0.25059588299024915,10,145,1140,8670,2026-04-01,True,6,35,353,0.0169971671388102,0.17142857142857143,0.016724336793540944,0.12719298245614036,0.01690167651796596,0.15594611528822055,6,145,10,True,False,0.03937007874015748,0.04566360052562418,1.0,0.6032315978456014,0.29008494752758374,Low,0.03563579293332163,0.23329665373983643,0.2159520807061791,0.23340282015680835,0.17906364992185841,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.16254385964912282,Declining Product,False,Low confidence
25W,Subcontractors,2026,2,10,89,353,0.11235955056179775,0.028328611898016998,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,28.0,0.03156708004509583,0.12334801762114538,-0.6428571428571428,-0.0032384681470788296,-0.010988467059347626,94.0,0.03081561290331056,0.12056365592082588,19.0,28.0,0.6785714285714286,-0.3214285714285714,-0.16814159292035402,-0.26011378002528446,10,281,2364,8670,2026-04-01,True,10,89,353,0.028328611898016998,0.11235955056179775,0.03241061130334487,0.1188663282571912,0.029757311689881754,0.11463692275518546,10,281,10,True,False,0.07086614173228346,0.09034165571616294,1.0,0.6032315978456014,0.3167458888915164,Low,0.07131126162726704,0.17038183122028255,0.16832552693208436,0.22800857287137966,0.1708480193830879,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.10826047073138274,Declining Product,False,Low confidence
MO328,Subcontractors,2026,2,10,130,353,0.07692307692307693,0.028328611898016998,32x8 Mobile Office or Similar,32x8 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 288 SF) - MO328 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,35.0,0.03945885005636979,0.10263929618768329,-0.7142857142857143,-0.01113023815835279,-0.025716219264606363,114.0,0.03661787002895024,0.09931421337890224,22.5,34.5,0.6521739130434783,-0.34782608695652173,-0.2597402597402597,-0.31259175607001694,10,358,3461,8670,2026-04-01,True,10,130,353,0.028328611898016998,0.07692307692307693,0.04129181084198385,0.10343831262640855,0.0328657315284054,0.086203409419243,10,358,10,True,False,0.07086614173228346,0.11563731931668857,1.0,0.6032315978456014,0.32559937115170035,Low,0.07993738808106896,0.12707695558739268,0.15858873841767643,0.1982667949574059,0.15969428014170045,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.1366038717133777,Declining Product,False,Low confidence
10W,Subcontractors,2026,2,9,138,353,0.06521739130434782,0.025495750708215296,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,20.0,0.02254791431792559,0.07042253521126761,-0.55,0.0029478363902897056,-0.005205143906919785,88.0,0.028456506656930572,0.09158318947832315,14.5,29.5,0.4915254237288136,-0.5084745762711864,-0.12,-0.3530847457627118,10,239,2554,8670,2026-04-01,True,9,138,353,0.025495750708215296,0.06521739130434782,0.02756632064590542,0.09357870007830854,0.02622045018640684,0.07514384937523408,9,239,10,True,False,0.06299212598425197,0.07654402102496714,1.0,0.6032315978456014,0.3091608112377868,Low,0.06149617352351555,0.11023299871854977,0.09933314809669355,0.17531748179246257,0.13303382537464073,0.02710466556227557,0.03280193497162238,0.07439327922470437,0.0946909082655227,Declining Product,False,Low confidence
MO6012,Unclassified,2026,2,3,782,17,0.0038363171355498722,0.17647058823529413,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,1,2026-04-01,2026-Q2,15.0,0.2777777777777778,0.007072135785007072,-0.8,-0.10130718954248366,-0.0032358186494571995,35.0,0.20394670688788338,0.005452980703925854,9.0,8.5,1.0588235294117647,0.05882352941176472,-0.41666666666666663,-0.13137254901960782,10,131,17125,527,2026-04-01,True,3,782,17,0.17647058823529413,0.0038363171355498722,0.24857685009487665,0.00764963503649635,0.20170777988614802,0.00517097840088114,3,131,10,False,True,0.015748031496062992,0.04106438896189225,1.0,0.0,0.21988434716028435,Low,0.5484882710096032,0.0036627539718266547,0.30858244937319196,0.30097238339788657,0.3051240315556103,,,,0.1079011824444154,Low Priority,False,Unclassified market segment; Below minimum support thresholds; Low confidence
40W,Unclassified,2026,2,4,282,17,0.014184397163120567,0.23529411764705882,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,1,2026-04-01,2026-Q2,4.0,0.07407407407407407,0.004932182490752158,0.0,0.16122004357298475,0.00925221467236841,26.0,0.17253435562259092,0.01190553094035465,4.0,9.0,0.4444444444444444,-0.5555555555555556,0.368421052631579,-0.18596491228070172,10,64,7087,527,2026-04-01,True,4,282,17,0.23529411764705882,0.014184397163120567,0.12144212523719165,0.009030619444052491,0.19544592030360533,0.01238057496144674,4,64,10,False,True,0.023622047244094488,0.019053876478318004,1.0,0.0,0.21493657330284438,Low,0.5311110840783103,0.014643130498984212,0.0819672131147541,0.2700322811628764,0.2514007221160989,,,,0.09438105631427836,Low Priority,False,Unclassified market segment; Below minimum support thresholds; Low confidence
30W,Unclassified,2026,2,2,96,17,0.020833333333333332,0.11764705882352941,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,1,2026-04-01,2026-Q2,1.0,0.018518518518518517,0.0040650406504065045,1.0,0.09912854030501089,0.016768292682926827,6.0,0.049906778950896596,0.010045509422114043,1.5,1.5,1.0,0.0,0.0,0.0,10,15,2034,527,2026-04-01,True,2,96,17,0.11764705882352941,0.020833333333333332,0.028462998102466792,0.007374631268436578,0.0864326375711575,0.01612278761061947,2,15,10,False,True,0.007874015748031496,0.002956636005256242,1.0,0.0,0.20379072811365073,Low,0.22859005704716645,0.020342603914371097,0.2868852459016394,0.3754274876420603,0.21690531944070868,,,,0.11106962881022621,Insufficient Data,False,Unclassified market segment; Insufficient current observation history; Low confidence
MO4412,Unclassified,2026,2,1,293,17,0.0034129692832764505,0.058823529411764705,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,1,2026-04-01,2026-Q2,10.0,0.18518518518518517,0.01692047377326565,-0.9,-0.12636165577342046,-0.0135075044899892,19.0,0.10379064018769901,0.008787654135679335,5.5,4.0,1.1,0.375,-0.09523809523809523,0.1,10,49,5542,527,2026-04-01,True,1,293,17,0.058823529411764705,0.0034129692832764505,0.09297912713472485,0.008841573439191628,0.07077798861480075,0.005312980737846763,1,49,10,False,True,0.0,0.014126149802890934,1.0,0.0,0.20494415243101183,Low,0.18514708971893423,0.0038790267014475375,0.32377049180327877,0.4321022684846403,0.21663099375397332,,,,0.13654530775228074,Insufficient Data,False,Unclassified market segment; Insufficient current observation history; Low confidence
